time_ms,cpu_usage,queue_length,active_workers
19452,100,333,4
19464,100,334,4
19477,100,334,4
19489,100,335,4
19500,100,335,4
19512,100,336,4
19525,100,336,4
19538,100,337,4
19549,100,337,4
19561,100,338,4
19572,70,337,4
19585,90,333,6
19598,90,333,6
19611,90,334,6
19623,90,334,6
19635,90,335,6
19647,90,335,6
19660,90,336,6
19670,90,336,6
19683,90,337,6
19696,90,337,6
19709,90,338,6
19721,90,339,6
19734,90,339,6
19747,90,340,6
19759,90,341,6
19772,90,341,6
19785,90,341,3
19796,100,338,4
19809,100,339,4
19850,100,340,4
19866,100,340,4
19879,100,341,4
19889,100,341,4
19900,100,341,4
19912,100,342,4
19923,100,343,4
19935,100,343,4
19948,100,344,4
19959,100,344,4
19972,100,344,4
19984,100,341,7
19997,100,340,7
20010,90,340,6
20022,90,341,6
20035,90,341,6
20048,90,342,6
20061,90,343,6
20072,90,343,6
20085,90,344,6
20096,90,344,6
20106,90,345,6
20119,90,345,6
20131,90,346,6
20142,90,346,6
20155,90,347,6
20167,90,347,6
20180,90,348,6
20192,90,347,3
20205,100,345,4
20216,100,345,4
20228,100,346,4
20239,100,346,4
20252,100,347,4
20265,100,347,4
20275,100,348,4
20288,100,348,4
20301,100,349,4
20311,100,350,4
20324,100,350,4
20336,100,350,4
20346,100,351,4
20359,100,351,4
20371,100,352,4
20384,100,353,4
20397,100,349,7
20409,90,348,6
20421,90,348,6
20433,90,349,6
20445,90,349,6
20456,90,350,6
20466,90,350,6
20478,90,351,6
20489,90,351,6
20501,90,352,6
20513,90,352,6
20525,90,353,6
20538,90,353,6
20551,90,354,6
20563,90,354,6
20575,90,355,6
20588,90,355,6
20600,80,356,5
20611,100,352,4
20622,100,352,4
20633,100,353,4
20646,100,353,4
20656,100,354,4
20669,100,354,4
20682,100,355,4
20692,100,356,4
20705,100,356,4
20718,100,357,4
20730,100,357,4
20742,100,358,4
20755,100,358,4
20768,100,359,4
20780,100,359,4
20792,100,360,4
20805,100,360,4
20816,90,355,6
20828,90,355,6
20839,90,356,6
20850,90,356,6
20863,90,357,6
20875,90,357,6
20887,90,358,6
20899,90,358,6
20912,90,359,6
20922,90,359,6
20935,90,360,6
20948,90,360,6
20960,90,361,6
20972,90,361,6
20985,90,362,6
20997,90,362,6
21009,90,363,6
21021,100,359,4
21032,100,360,4
21044,100,360,4
21056,100,361,4
21068,100,361,4
21080,100,362,4
21092,100,362,4
21105,100,363,4
21117,100,364,4
21128,100,364,4
21139,100,364,4
21151,100,365,4
21163,100,365,4
21175,100,366,4
21188,100,367,4
21200,100,367,4
21211,100,367,4
21222,100,368,4
21234,90,362,6
21247,90,363,6
21260,90,364,6
21272,90,364,6
21283,90,365,6
21296,90,365,6
21309,90,366,6
21320,90,366,6
21333,90,367,6
21345,90,367,6
21355,90,368,6
21368,90,368,6
21381,90,369,6
21392,90,369,6
21404,90,370,6
21416,90,370,6
21429,90,371,6
21439,100,367,4
21452,100,368,4
21465,100,368,4
21475,100,369,4
21488,100,369,4
21500,100,370,4
21512,100,370,4
21525,100,371,4
21536,100,372,4
21549,100,372,4
21560,100,373,4
21572,100,373,4
21585,100,374,4
21595,100,374,4
21606,100,375,4
21618,100,375,4
21631,100,376,4
21642,100,372,7
21654,90,371,6
21666,90,371,6
21679,90,372,6
21692,90,372,6
21703,90,373,6
21713,90,373,6
21725,90,374,6
21738,90,374,6
21751,90,375,6
21762,90,375,6
21772,90,376,6
21785,90,376,6
21798,90,377,6
21809,90,377,6
21821,90,378,6
21834,90,378,6
21847,90,378,3
21859,100,375,4
21870,100,376,4
21883,100,376,4
21896,100,377,4
21906,100,377,4
21917,100,378,4
21930,100,378,4
21942,100,379,4
21955,100,379,4
21968,100,380,4
21980,100,380,4
21992,100,381,4
22005,100,381,4
22016,100,382,4
22029,100,382,4
22039,100,383,4
22051,100,379,7
22064,90,377,6
22075,90,378,6
22087,90,378,6
22100,90,379,6
22112,90,380,6
22122,90,380,6
22135,90,380,6
22148,90,381,6
22160,90,382,6
22172,90,382,6
22185,90,383,6
22197,90,383,6
22209,90,384,6
22221,90,384,6
22233,90,385,6
22245,90,385,6
22256,80,385,2
22268,100,383,4
22280,100,383,4
22292,100,383,4
22304,100,384,4
22316,100,384,4
22328,100,385,4
22339,100,385,4
22352,100,386,4
22365,100,387,4
22375,100,387,4
22386,100,388,4
22398,100,388,4
22410,100,389,4
22422,100,389,4
22435,100,390,4
22448,100,390,4
22460,100,391,4
22472,90,385,6
22485,90,386,6
22496,90,386,6
22509,90,387,6
22521,90,387,6
22534,90,388,6
22545,90,388,6
22556,90,389,6
22569,90,389,6
22582,90,390,6
22592,90,390,6
22605,90,391,6
22615,90,391,6
22625,90,392,6
22636,90,392,6
22649,90,392,6
22662,90,393,6
22674,90,393,3
22685,100,390,4
22698,100,390,4
22709,100,391,4
22722,100,391,4
22733,100,392,4
22745,100,392,4
22756,100,393,4
22768,100,393,4
22781,100,394,4
22792,100,394,4
22805,100,395,4
22817,100,396,4
22828,100,396,4
22839,100,396,4
22852,100,397,4
22864,100,398,4
22875,60,397,4
22887,100,392,7
22898,90,393,6
22911,90,394,6
22922,90,394,6
22934,90,394,6
22946,90,395,6
22959,90,396,6
22972,90,396,6
22985,90,397,6
22997,90,397,6
23008,90,398,6
23019,90,398,6
23031,90,399,6
23042,90,399,6
23055,90,400,6
23068,90,400,6
23078,90,401,6
23089,100,400,4
23102,100,398,4
23112,100,398,4
23122,100,399,4
23133,100,399,4
23145,100,400,4
23156,100,400,4
23167,100,401,4
23180,100,401,4
23192,100,402,4
23203,100,402,4
23214,100,403,4
23225,100,403,4
23238,100,403,4
23251,100,404,4
23264,100,404,4
23275,100,405,4
23288,100,401,7
23300,100,400,7
23313,90,401,6
23325,90,401,6
23336,90,402,6
23348,90,402,6
23360,90,403,6
23373,90,403,6
23384,90,404,6
23397,90,404,6
23408,90,405,6
23420,90,405,6
23431,90,406,6
23442,90,406,6
23455,90,407,6
23468,90,407,6
23478,90,408,6
23489,80,408,5
23501,100,405,4
23512,100,405,4
23522,100,406,4
23535,100,406,4
23545,100,407,4
23556,100,407,4
23569,100,408,4
23581,100,408,4
23592,100,409,4
23603,100,409,4
23616,100,410,4
23628,100,410,4
23639,100,411,4
23652,100,411,4
23664,100,412,4
23675,100,412,4
23688,100,413,4
23701,100,409,7
23713,90,408,6
23725,90,408,6
23738,90,409,6
23750,90,409,6
23762,90,410,6
23772,90,410,6
23785,90,411,6
23797,90,411,6
23810,90,412,6
23822,90,412,6
23833,90,413,6
23846,90,413,6
23859,90,414,6
23869,90,414,6
23882,90,415,6
23892,90,415,6
23905,90,415,3
23916,100,412,4
23928,100,413,4
23939,100,413,4
23952,100,414,4
23965,100,414,4
23975,100,415,4
23988,100,415,4
24001,100,416,4
24013,100,416,4
24025,100,417,4
24038,100,417,4
24050,100,418,4
24063,100,418,4
24075,100,419,4
24088,100,419,4
24101,100,419,4
24114,100,415,7
24125,90,413,6
24138,90,413,6
24150,90,413,6
24163,90,413,6
24175,90,413,6
24188,90,413,6
24200,90,413,6
24212,90,413,6
24224,90,413,6
24236,90,413,6
24248,90,413,6
24259,90,413,6
24270,90,413,6
24281,90,413,6
24292,90,413,6
24305,90,413,6
24318,80,413,5
24330,100,409,4
24342,100,409,4
24355,100,409,4
24367,100,409,4
24380,100,409,4
24392,100,409,4
24405,100,409,4
24416,100,409,4
24428,100,409,4
24440,100,409,4
24452,100,409,4
24465,100,409,4
24475,100,409,4
24488,100,409,4
24500,100,409,4
24513,100,409,4
24525,100,403,7
24537,90,403,6
24548,90,403,6
24560,90,403,6
24572,90,403,6
24585,90,403,6
24597,90,403,6
24608,90,403,6
24620,90,403,6
24631,90,403,6
24642,90,403,6
24655,90,403,6
24667,90,403,6
24680,90,403,6
24692,90,403,6
24703,90,403,6
24716,90,403,6
24728,100,402,4
24739,100,399,4
24752,100,399,4
24764,100,399,4
24775,100,399,4
24788,100,399,4
24800,100,399,4
24812,100,399,4
24825,100,399,4
24837,100,399,4
24848,100,399,4
24860,100,399,4
24873,100,399,4
24885,100,399,4
24896,100,399,4
24909,100,399,4
24920,100,399,4
24930,30,398,4
24942,70,394,7
24953,90,393,6
24966,90,393,6
24978,90,393,6
24989,90,393,6
25002,90,393,6
25014,90,393,6
25025,90,393,6
25038,90,393,6
25051,90,393,6
25064,90,393,6
25075,90,393,6
25088,90,393,6
25100,90,393,6
25113,90,393,6
25125,90,393,6
25136,70,393,4
25148,100,389,4
25160,100,389,4
25172,100,389,4
25185,100,389,4
25197,100,389,4
25208,100,389,4
25219,100,389,4
25232,100,389,4
25242,100,389,4
25255,100,389,4
25268,100,389,4
25280,100,389,4
25292,100,389,4
25305,100,389,4
25317,100,389,4
25328,100,389,4
25339,100,389,4
25351,100,383,7
25364,90,383,6
25375,90,383,6
25388,90,383,6
25400,90,383,6
25412,90,383,6
25425,90,383,6
25436,90,383,6
25448,90,383,6
25458,90,383,6
25471,90,383,6
25482,90,383,6
25492,90,383,6
25505,90,383,6
25518,90,383,6
25529,90,383,6
25542,90,383,6
25555,100,382,4
25567,100,379,4
25578,100,379,4
25589,100,379,4
25602,100,379,4
25615,100,379,4
25625,100,379,4
25638,100,379,4
25651,100,379,4
25664,100,379,4
25675,100,379,4
25688,100,379,4
25699,100,379,4
25712,100,379,4
25722,100,379,4
25735,100,379,4
25747,100,379,4
25760,60,375,6
25772,90,373,6
25785,90,373,6
25797,90,373,6
25810,90,373,6
25822,90,373,6
25833,90,373,6
25845,90,373,6
25856,90,373,6
25869,90,373,6
25880,90,373,6
25892,90,373,6
25903,90,373,6
25915,90,373,6
25928,90,373,6
25939,90,373,6
25952,80,373,5
25964,80,373,5
25975,100,369,4
25988,100,369,4
26000,100,369,4
26012,100,369,4
26025,100,369,4
26038,100,369,4
26048,100,369,4
26058,100,369,4
26071,100,369,4
26084,100,369,4
26096,100,369,4
26109,100,369,4
26120,100,369,4
26131,100,369,4
26142,100,369,4
26155,100,369,4
26168,100,369,4
26180,90,363,6
26192,90,363,6
26203,90,363,6
26213,90,363,6
26226,90,363,6
26239,90,363,6
26252,90,363,6
26264,90,363,6
26276,90,363,6
26287,90,363,6
26300,90,363,6
26312,90,363,6
26322,90,363,6
26335,90,363,6
26348,90,363,6
26359,90,363,6
26370,90,363,6
26382,90,362,3
26393,100,359,4
26405,100,359,4
26418,100,359,4
26431,100,359,4
26442,100,359,4
26453,100,359,4
26463,100,359,4
26475,100,359,4
26488,100,359,4
26499,100,359,4
26512,100,359,4
26522,100,359,4
26535,100,359,4
26548,100,359,4
26560,100,359,4
26572,100,359,4
26585,80,357,5
26598,90,353,6
26610,90,353,6
26622,90,353,6
26635,90,353,6
26648,90,353,6
26661,90,353,6
26672,90,353,6
26683,90,353,6
26696,90,353,6
26706,90,353,6
26719,90,353,6
26731,90,353,6
26742,90,353,6
26755,90,353,6
26768,90,353,6
26780,80,353,5
26792,90,350,3
26804,100,349,4
26816,100,349,4
26828,100,349,4
26839,100,349,4
26851,100,349,4
26864,100,349,4
26875,100,349,4
26888,100,349,4
26901,100,349,4
26911,100,349,4
26922,100,349,4
26935,100,349,4
26948,100,349,4
26960,100,349,4
26971,100,349,4
26984,100,349,4
26997,60,344,6
27009,90,343,6
27021,90,343,6
27033,90,343,6
27045,90,343,6
27056,90,343,6
27068,90,343,6
27080,90,343,6
27092,90,343,6
27105,90,343,6
27115,90,343,6
27128,90,343,6
27139,90,343,6
27151,90,343,6
27163,90,343,6
27175,90,343,6
27188,90,343,6
27200,100,342,4
27212,100,339,4
27225,100,339,4
27235,100,339,4
27248,100,339,4
27258,100,339,4
27270,100,339,4
27283,100,339,4
27296,100,339,4
27309,100,339,4
27320,100,339,4
27333,100,339,4
27344,100,339,4
27356,100,339,4
27367,100,339,4
27378,100,339,4
27389,100,339,4
27401,90,339,3
27414,90,333,6
27425,90,333,6
27438,90,333,6
27449,90,333,6
27462,90,333,6
27474,90,333,6
27487,90,333,6
27500,90,333,6
27513,90,333,6
27525,90,333,6
27536,90,333,6
27547,90,333,6
27560,90,333,6
27572,90,333,6
27585,90,333,6
27597,90,333,6
27608,100,329,4
27619,100,329,4
27631,100,329,4
27642,100,329,4
27655,100,329,4
27668,100,329,4
27680,100,329,4
27692,100,329,4
27703,100,329,4
27716,100,329,4
27728,100,329,4
27739,100,329,4
27752,100,329,4
27762,100,329,4
27772,100,329,4
27785,100,329,4
27797,100,329,4
27809,100,329,4
27822,90,323,6
27835,90,323,6
27847,90,323,6
27859,90,323,6
27872,90,323,6
27883,90,323,6
27896,90,323,6
27909,90,323,6
27920,90,323,6
27932,90,323,6
27945,90,323,6
27956,90,323,6
27969,90,323,6
27982,90,323,6
27993,90,323,6
28006,90,323,6
28018,90,322,3
28029,100,319,4
28039,100,319,4
28051,100,319,4
28063,100,319,4
28075,100,319,4
28088,100,319,4
28101,100,319,4
28113,100,319,4
28125,100,319,4
28136,100,319,4
28146,100,319,4
28159,100,319,4
28172,100,319,4
28184,100,319,4
28197,100,319,4
28209,100,319,4
28222,70,318,4
28233,90,313,6
28246,90,313,6
28256,90,313,6
28268,90,313,6
28280,90,313,6
28292,90,313,6
28305,90,313,6
28317,90,313,6
28329,90,313,6
28340,90,313,6
28352,90,313,6
28362,90,313,6
28372,90,313,6
28384,90,313,6
28397,90,313,6
28407,90,313,6
28420,90,313,6
28433,90,310,3
28445,100,309,4
28456,100,309,4
28467,100,309,4
28480,100,309,4
28492,100,309,4
28503,100,309,4
28516,100,309,4
28527,100,309,4
28539,100,309,4
28550,100,309,4
28562,100,309,4
28573,100,309,4
28585,100,309,4
28598,100,309,4
28610,100,309,4
28622,100,309,4
28633,70,304,7
28646,90,303,6
28656,90,303,6
28669,90,303,6
28681,90,303,6
28694,90,303,6
28706,90,303,6
28719,90,303,6
28731,90,303,6
28742,90,303,6
28754,90,303,6
28767,90,303,6
28780,90,303,6
28792,90,303,6
28805,90,303,6
28817,90,303,6
28828,90,303,6
28839,90,300,3
28852,100,299,4
28865,100,299,4
28875,100,299,4
28888,100,299,4
28901,100,299,4
28911,100,299,4
28922,100,299,4
28935,100,299,4
28948,100,299,4
28961,100,299,4
28972,100,299,4
28985,100,299,4
28997,100,299,4
29010,100,299,4
29022,100,299,4
29034,40,296,4
29046,90,293,6
29059,90,293,6
29072,90,293,6
29084,90,293,6
29096,90,293,6
29109,90,293,6
29120,90,293,6
29131,90,293,6
29142,90,293,6
29155,90,293,6
29168,90,293,6
29180,90,293,6
29191,90,293,6
29203,90,293,6
29216,90,293,6
29228,90,293,6
29239,100,292,4
29251,100,289,4
29264,100,289,4
29275,100,289,4
29288,100,289,4
29298,100,289,4
29311,100,289,4
29322,100,289,4
29335,100,289,4
29348,100,289,4
29360,100,289,4
29372,100,289,4
29385,100,289,4
29397,100,289,4
29408,100,289,4
29420,100,289,4
29433,100,289,4
29443,100,285,7
29456,60,285,6
29467,90,283,6
29479,90,283,6
29490,90,283,6
29502,90,283,6
29515,90,283,6
29525,90,283,6
29538,90,283,6
29551,90,283,6
29564,90,283,6
29576,90,283,6
29589,90,283,6
29600,90,283,6
29610,90,283,6
29622,90,283,6
29635,90,283,6
29648,100,282,4
29660,90,282,3
29672,100,279,4
29685,100,279,4
29696,100,279,4
29709,100,279,4
29720,100,279,4
29733,100,279,4
29745,100,279,4
29755,100,279,4
29768,100,279,4
29779,100,279,4
29789,100,279,4
29801,100,279,4
29814,100,279,4
29825,100,279,4
29838,100,279,4
29851,100,279,4
29864,100,275,7
29875,90,273,6
29888,90,273,6
29900,90,273,6
29913,90,273,6
29925,90,273,6
29936,90,273,6
29948,90,273,6
29960,90,273,6
29972,90,273,6
29985,90,273,6
29996,90,273,6
30009,90,273,6
30021,90,273,6
30033,90,273,6
30043,90,273,6
30056,90,273,6
30069,80,271,2
30080,100,269,4
30093,100,269,4
30105,100,269,4
30118,100,269,4
30129,100,269,4
30139,100,269,4
30151,100,269,4
30164,100,269,4
30175,100,269,4
30188,100,269,4
30200,100,269,4
30213,100,269,4
30225,100,269,4
30237,100,269,4
30249,100,269,4
30261,100,269,4
30274,70,264,7
30287,90,263,6
30300,90,263,6
30313,90,263,6
30325,90,263,6
30337,90,263,6
30350,90,263,6
30363,90,263,6
30375,90,263,6
30388,90,263,6
30399,90,263,6
30412,90,263,6
30422,90,263,6
30435,90,263,6
30448,90,263,6
30461,90,263,6
30472,90,263,6
30485,80,262,2
30498,100,259,4
30511,100,259,4
30522,100,259,4
30535,100,259,4
30548,100,259,4
30560,100,259,4
30573,100,259,4
30585,100,259,4
30597,100,259,4
30609,100,259,4
30621,100,259,4
30633,100,259,4
30645,100,259,4
30656,100,259,4
30666,100,259,4
30677,80,257,5
30689,100,255,7
30702,60,253,6
30715,90,253,6
30727,90,253,6
30739,90,253,6
30752,90,253,6
30764,90,253,6
30777,90,253,6
30789,90,253,6
30801,90,253,6
30814,90,253,6
30825,90,253,6
30836,90,253,6
30848,90,253,6
30860,90,253,6
30870,90,253,6
30883,100,252,4
30893,90,252,3
30906,80,250,3
30918,100,249,4
30931,100,249,4
30944,100,249,4
30956,100,249,4
30968,100,249,4
30979,100,249,4
30992,100,249,4
31004,100,249,4
31017,100,249,4
31029,100,249,4
31040,100,249,4
31051,100,249,4
31063,100,249,4
31073,100,249,4
31085,90,246,6
31097,100,245,7
31108,100,245,7
31118,100,243,7
31131,90,243,6
31143,90,243,6
31154,90,243,6
31167,90,243,6
31179,90,243,6
31192,90,243,6
31203,90,243,6
31216,90,243,6
31227,90,243,6
31239,90,243,6
31249,90,243,6
31262,90,243,6
31275,90,243,6
31285,80,243,5
31298,90,242,3
31311,90,242,3
31322,100,239,4
31335,100,239,4
31346,100,239,4
31359,100,239,4
31372,100,239,4
31384,100,239,4
31397,100,239,4
31410,100,239,4
31422,100,239,4
31433,100,239,4
31446,100,239,4
31456,100,239,4
31469,100,239,4
31481,100,239,4
31493,80,237,4
31506,100,235,7
31518,100,235,7
31531,90,233,6
31543,90,233,6
31556,90,233,6
31568,90,233,6
31581,90,233,6
31593,90,233,6
31606,90,233,6
31616,90,233,6
31629,90,233,6
31639,90,233,6
31650,90,233,6
31662,90,233,6
31674,90,233,6
31685,90,233,6
31698,80,233,4
31711,90,232,3
31722,90,232,3
31735,100,229,4
31748,100,229,4
31760,100,229,4
31772,100,229,4
31784,100,229,4
31796,100,229,4
31809,100,229,4
31821,100,229,4
31833,100,229,4
31843,100,229,4
31855,100,229,4
31867,100,229,4
31877,100,229,4
31887,100,229,4
31897,100,229,4
31908,100,225,7
31919,100,225,7
31929,70,224,7
31942,90,223,6
31952,90,223,6
31963,90,223,6
31975,90,223,6
31986,90,223,6
31996,90,223,6
32006,90,223,6
32017,90,223,6
32028,90,223,6
32040,90,223,6
32053,90,223,6
32066,90,223,6
32077,90,223,6
32089,90,223,6
32102,90,223,5
32113,90,222,3
32125,90,222,3
32136,80,222,2
32149,100,219,4
32161,100,219,4
32172,100,219,4
32185,100,219,4
32198,100,219,4
32211,100,219,4
32221,100,219,4
32234,100,219,4
32246,100,219,4
32259,100,219,4
32272,100,219,4
32284,100,219,4
32297,100,219,4
32307,80,217,5
32318,80,217,5
32331,100,215,7
32343,60,214,6
32354,90,213,6
32365,90,213,6
32377,90,213,6
32388,90,213,6
32401,90,213,6
32411,90,213,6
32422,90,213,6
32433,90,213,6
32443,90,213,6
32456,90,213,6
32468,90,213,6
32480,90,213,6
32492,90,213,6
32504,90,213,6
32516,70,213,4
32529,90,212,3
32539,90,212,3
32552,90,210,3
32565,100,209,4
32577,100,209,4
32589,100,209,4
32599,100,209,4
32612,100,209,4
32624,100,209,4
32635,100,209,4
32647,100,209,4
32659,100,209,4
32672,100,209,4
32684,100,209,4
32697,100,209,4
32709,100,209,4
32720,100,209,4
32732,90,206,6
32743,100,205,7
32754,60,203,6
32767,90,203,6
32780,90,203,6
32792,90,203,6
32805,90,203,6
32817,90,203,6
32828,90,203,6
32839,90,203,6
32852,90,203,6
32863,90,203,6
32875,90,203,6
32887,90,203,6
32899,90,203,6
32912,90,203,6
32922,90,203,6
32934,80,203,5
32947,90,202,3
32960,100,199,4
32972,100,199,4
32985,100,199,4
32997,100,199,4
33010,100,199,4
33022,100,199,4
33034,100,199,4
33046,100,199,4
33058,100,199,4
33070,100,199,4
33082,100,199,4
33093,100,199,4
33105,100,199,4
33118,100,199,4
33130,100,199,4
33142,100,195,7
33154,100,195,7
33167,90,193,6
33178,90,193,6
33189,90,193,6
33202,90,193,6
33215,90,193,6
33225,90,193,6
33238,90,193,6
33250,90,193,6
33260,90,193,6
33272,90,193,6
33285,90,193,6
33298,90,193,6
33310,90,193,6
33321,90,193,6
33334,90,193,6
33345,100,192,4
33356,90,192,3
33366,100,189,3
33379,100,189,4
33389,100,189,4
33401,100,189,4
33413,100,189,4
33425,100,189,4
33438,100,189,4
33450,100,189,4
33463,100,189,4
33475,100,189,4
33488,100,189,4
33501,100,189,4
33514,100,189,4
33525,100,189,4
33538,100,189,4
33550,90,186,6
33562,100,185,7
33572,90,183,6
33584,90,183,6
33596,90,183,6
33609,90,183,6
33620,90,183,6
33633,90,183,6
33644,90,183,6
33656,90,183,6
33668,90,183,6
33680,90,183,6
33693,90,183,6
33705,90,183,6
33716,90,183,6
33729,90,183,6
33739,90,183,6
33752,60,183,3
33765,90,182,3
33775,100,179,4
33788,100,179,4
33801,100,179,4
33814,100,179,4
33825,100,179,4
33837,100,179,4
33850,100,179,4
33862,100,179,4
33873,100,179,4
33883,100,179,4
33896,100,179,4
33906,100,179,4
33919,100,179,4
33931,100,179,4
33943,100,179,4
33956,100,179,4
33968,100,175,7
33981,90,173,6
33993,90,173,6
34006,90,173,6
34017,90,173,6
34030,90,173,6
34042,90,173,6
34055,90,173,6
34065,90,173,6
34075,90,173,6
34088,90,173,6
34101,90,173,6
34114,90,173,6
34125,90,173,6
34137,90,173,6
34149,90,173,6
34161,70,173,4
34172,90,172,3
34185,90,172,3
34197,100,169,4
34210,100,169,4
34222,100,169,4
34233,100,169,4
34245,100,169,4
34255,100,169,4
34267,100,169,4
34280,100,169,4
34290,100,169,4
34303,100,169,4
34316,100,169,4
34328,100,169,4
34339,100,169,4
34352,100,169,4
34365,100,169,4
34377,100,165,7
34389,60,165,6
34402,90,163,6
34414,90,163,6
34425,90,163,6
34436,90,163,6
34448,90,163,6
34460,90,163,6
34472,90,163,6
34485,90,163,6
34498,90,163,6
34510,90,163,6
34522,90,163,6
34534,90,163,6
34546,90,163,6
34559,90,163,6
34569,90,163,6
34581,80,163,5
34593,90,162,3
34603,100,159,4
34615,100,159,4
34628,100,159,4
34639,100,159,4
34652,100,159,4
34665,100,159,4
34677,100,159,4
34689,100,159,4
34702,100,159,4
34713,100,159,4
34725,100,159,4
34737,100,159,4
34749,100,159,4
34762,100,159,4
34772,100,159,4
34783,70,158,4
34796,100,153,7
34809,90,153,6
34821,90,153,6
34833,90,153,6
34845,90,153,6
34856,90,153,6
34869,90,153,6
34880,90,153,6
34893,90,153,6
34906,90,153,6
34918,90,153,6
34930,90,153,6
34942,90,153,6
34953,90,153,6
34965,90,153,6
34977,90,153,6
34989,100,152,4
35002,100,149,4
35013,100,149,4
35025,100,149,4
35038,100,149,4
35050,100,149,4
35063,100,149,4
35073,100,149,4
35086,100,149,4
35097,100,149,4
35110,100,149,4
35122,100,149,4
35135,100,149,4
35146,100,149,4
35159,100,149,4
35170,100,149,4
35180,100,149,4
35193,90,146,6
35206,90,143,6
35217,90,143,6
35228,90,143,6
35241,90,143,6
35253,90,143,6
35266,90,143,6
35277,90,143,6
35289,90,143,6
35302,90,143,6
35313,90,143,6
35325,90,143,6
35336,90,143,6
35348,90,143,6
35361,90,143,6
35372,90,143,6
35385,90,143,6
35398,70,143,4
35410,90,140,3
35422,100,139,4
35433,100,139,4
35445,100,139,4
35457,100,139,4
35469,100,139,4
35482,100,139,4
35492,100,139,4
35505,100,139,4
35518,100,139,4
35530,100,139,4
35542,100,139,4
35553,100,139,4
35565,100,139,4
35578,100,139,4
35589,100,139,4
35602,70,138,3
35614,90,133,6
35625,90,133,6
35637,90,133,6
35650,90,133,6
35663,90,133,6
35674,90,133,6
35685,90,133,6
35697,90,133,6
35709,90,133,6
35722,90,133,6
35734,90,133,6
35746,90,133,6
35756,90,133,6
35769,90,133,6
35781,90,133,6
35793,90,133,6
35806,60,133,3
35817,100,129,4
35828,100,129,4
35839,100,129,4
35852,100,129,4
35864,100,129,4
35875,100,129,4
35888,100,129,4
35899,100,129,4
35912,100,129,4
35922,100,129,4
35935,100,129,4
35948,100,129,4
35958,100,129,4
35971,100,129,4
35983,100,129,4
35995,100,129,4
36006,100,129,4
36019,100,125,7
36031,90,123,6
36043,90,123,6
36056,90,123,6
36067,90,123,6
36078,90,123,6
36089,90,123,6
36100,90,123,6
36110,90,123,6
36122,90,123,6
36135,90,123,6
36147,90,123,6
36160,90,123,6
36172,90,123,6
36185,90,123,6
36197,90,123,6
36210,90,123,6
36222,90,119,4
36235,100,119,4
36246,100,119,4
36259,100,119,4
36272,100,119,4
36284,100,119,4
36295,100,119,4
36306,100,119,4
36319,100,119,4
36331,100,119,4
36343,100,119,4
36356,100,119,4
36369,100,119,4
36381,100,119,4
36393,100,119,4
36406,100,119,4
36417,100,119,4
36429,90,113,6
36442,90,113,6
36453,90,113,6
36466,90,113,6
36478,90,113,6
36489,90,113,6
36502,90,113,6
36513,90,113,6
36525,90,113,6
36537,90,113,6
36549,90,113,6
36561,90,113,6
36574,90,113,6
36585,90,113,6
36598,90,113,6
36610,90,113,6
36622,90,113,6
36633,100,109,4
36643,100,109,4
36656,100,109,4
36668,100,109,4
36681,100,109,4
36692,100,109,4
36703,100,109,4
36715,100,109,4
36728,100,109,4
36739,100,109,4
36750,100,109,4
36761,100,109,4
36772,100,109,4
36783,100,109,4
36796,100,109,4
36809,100,109,4
36821,100,109,4
36834,100,109,4
36846,90,103,6
36858,90,103,6
36871,90,103,6
36884,90,103,6
36897,90,103,6
36908,90,103,6
36919,90,103,6
36932,90,103,6
36943,90,103,6
36954,90,103,6
36964,90,103,6
36976,90,103,6
36988,90,103,6
37001,90,103,6
37013,90,103,6
37025,90,103,6
37038,90,103,6
37051,90,100,3
37063,100,99,4
37075,100,99,4
37088,100,99,4
37100,100,99,4
37113,100,99,4
37125,100,99,4
37137,100,99,4
37150,100,99,4
37162,100,99,4
37172,100,99,4
37185,100,99,4
37198,100,99,4
37210,100,99,4
37222,100,99,4
37233,100,99,4
37243,100,95,7
37254,90,94,6
37267,90,93,6
37280,90,93,6
37292,90,93,6
37305,90,93,6
37318,90,93,6
37330,90,93,6
37342,90,93,6
37353,90,93,6
37366,90,93,6
37377,90,93,6
37389,90,93,6
37402,90,93,6
37415,90,93,6
37425,90,93,6
37438,90,93,6
37450,90,92,3
37463,80,91,2
37475,100,89,4
37488,100,89,4
37501,100,89,4
37513,100,89,4
37526,100,89,4
37539,100,89,4
37551,100,89,4
37563,100,89,4
37575,100,89,4
37588,100,89,4
37601,100,89,4
37613,100,89,4
37625,100,89,4
37638,100,89,4
37650,100,85,7
37663,70,84,7
37675,90,83,6
37688,90,83,6
37701,90,83,6
37714,90,83,6
37725,90,83,6
37737,90,83,6
37750,90,83,6
37761,90,83,6
37772,90,83,6
37785,90,83,6
37796,90,83,6
37809,90,83,6
37821,90,83,6
37834,90,83,6
37845,90,83,6
37856,90,82,3
37868,80,82,2
37881,100,79,4
37893,100,79,4
37906,100,79,4
37918,100,79,4
37930,100,79,4
37942,100,79,4
37953,100,79,4
37966,100,79,4
37977,100,79,4
37989,100,79,4
38002,100,79,4
38014,100,79,4
38025,100,79,4
38038,100,79,4
38050,100,79,4
38061,100,75,7
38071,100,75,7
38083,90,73,6
38096,90,73,6
38109,90,73,6
